text,label
088773 30808,phone
MAA LAXMI VASTRALAYA,name
Clothing store,category
"Baikunthpur Shahabad, Chowk",address
091134 61517,phone
Maa Tara Vastralya,name
Clothing store,category
"Abjuganj, Gola Rd",address
082718 84985,phone
Mohammad Samshul,name
Jewelry store,category
Sultanganj Station Rd,address
090312 67129,phone
POPULAR HOMOEO PHARMACY,name
Pharmacy,category
"Ward Number 5, Ghat Rd",address
095723 67238,phone
Mantu Medical,name
Pharmacy,category
6QW4+PPC,address
075499 54530,phone
Shree Ram Medical Hall.,name
Pharmacy,category
"6PWH+3RC, NH33",address
070330 37332,phone
Mukesh Medical Store,name
Pharmacy,category
GK Rana Marg,address
085215 38374,phone
Avinash Medical Store,name
Pharmacy,category
Abjuganj,address
075499 54530,phone
SastaSundar Sultanganj Medico,name
Pharmacy,category
"Khata No.-162, Khasra No.-292, 293 Property No.-241002754, Balu Ghat Road Sultanganj, Dist.-Bhagalpur, Tal, Sultanganj - Bhagalpur Rd",address
081494 65172,phone
SECULAR AGENCY ( WHOLESALER of VETERINARY MEDICINE),name
Pet supply store,category
North,address
077799 90812,phone
Amar Medical Hall (vetinary),name
Pharmacy,category
Patal Babu Rd,address
085070 67443,phone
HomeoPathic Clinic & Medical,name
Homeopathic pharmacy,category
Sultanganj Station Rd,address
097088 81710,phone
Om sai herbal,name
Pharmacy,category
Gangapur Rd,address
072774 30553,phone
Anni Garments,name
Clothing store,category
Dr RP Rd,address
075496 81472,phone
Chandan Vastrala,name
Clothing store,category
"Abjugang, Gola Rd",address
062992 59072,phone
Dilruba Readiment,name
Clothing store,category
2,address
099734 54466,phone
Muzaffar Fashion,name
Clothing store,category
6XVG+X9P,address
090970 59108,phone
variety,name
Clothing store,category
"Bazar, Infront Of Shiv Mandir Variety Chowk Bhagalpur Sujaganj",address
099055 96092,phone
Women's Shop Boutique,name
Women's clothing store,category
"Patal Babu Rd, near V Mart",address
075492 58245,phone
Gautam Store,name
Clothing store,category
Station Chowk,address
099558 64783,phone
HAIDER ALI AND SONS,name
Clothing store,category
"L N SINGH LANE MOMIN TOLA, near JAMA MASJID",address
070042 59721,phone
Pathkind Labs,name
Medical clinic,category
⋅ Closes 8 pm,address
091109 49502,phone
Dr Lal Pathlabs,name
Diagnostic center,category
⋅ Closes 8 pm,address
011 4988 5050,phone
A to Z Mart,name
Grocery store,category
J58M+646,address
099054 99111,phone
Home Mart,name
General store,category
Ashok Rajpath Rd,address
084099 66337,phone
Shreyansh Store,name
Grocery store,category
"No12, 3A Road",address
092344 08433,phone
Al Hayat Store,name
Wholesaler,category
"402, Mohammadpur Rd",address
095725 31747,phone
Aman Store (Anuj Kumar Choudhary),name
General store,category
"6PWP+JXV, Sultanganj - Bhagalpur Rd",address
094318 76562,phone
PRIYANSH GENRAL STORE AND STATIONARY,name
General store,category
"Mathura, Sultanganj - Deoghar Rd",address
099106 46570,phone
Crown Plastic & kitchen Item's,name
Grocery store,category
"Raza Complex Market, Patthar Ki Masjid",address
076773 29980,phone
Inderdeo Prasad Kirana Shop,name
Grocery store,category
"J57P+WGF, Patther Ki Masjid, Ashok Rajpath Rd",address
098012 87360,phone
Munna Sringar Store,name
Grocery store,category
"Tarapur Munger Main Road, Sultanganj - Deoghar Rd",address
099319 94651,phone
KiranaWala 7x11,name
Grocery store,category
"Opposite of D.D.C Residence, KKM College Rd, near jhajha bus stand",address
087973 36337,phone
General Stores,name
General store,category
"Shop No -1Thana Rd, 6",address
093349 06213,phone
NAUSHAD FRUITS,name
Fruit and vegetable store,category
NH-80,address
090063 91310,phone
Roushan Kirana Store,name
Indian grocery store,category
Gola Rd,address
095705 02946,phone
Sastri Kirana,name
Grocery store,category
Raghunathpur Ghorghat,address
088737 46084,phone
"OM GENERAL STORE ( AUTHORISED FIREWORKS DEALER, AND FMCG WHOLESALER )",name
FMCG Goods Wholesaler,category
"Sadar Bazar, near Fari",address
099347 36380,phone
Mohan General Store,name
Grocery store,category
Kalisthan,address
079035 87680,phone
Patanjali Gramin Arogya Kendra,name
Indian grocery store,category
Ground Floor Munger,address
062001 61893,phone
Patanjali Gramin Arogya Kendra,name
Indian grocery store,category
"Ground Floor Bariarpur Road, Gobadda, Haveli",address
099397 37223,phone
ONE SHOP MART,name
Grocery store,category
Sandhiya shree Sandhiya Shre A,address
079911 06625,phone
Patanjali Gramin Arogya Kendra,name
Indian grocery store,category
"Infront of Block Gate, Ground Floor Jila Parishad Market",address
097098 35404,phone
Patanjali Gramin Arogya Kendra,name
Indian grocery store,category
No 43,address
079923 66782,phone
Nilambar Kirana Store,name
General store,category
Ghat Rd,address
099733 67002,phone
RUDRA ENTERPRISES,name
Grocery store,category
"6JVQ+C6Q, Ghorghat",address
087092 39813,phone
दीवान जी मार्केट,name
Grocery store,category
6PWP+MX7,address
090066 86827,phone
Sainik canteen,name
Indian grocery store,category
Bhudharni More - Kaudia Rd,address
087776 76665,phone
Manish Kumar,name
Grocery store,category
Bakari Mandi,address
086770 67858,phone
Om Banna General Store,name
Grocery store,category
Om Banna General Store,address
073524 44030,phone
Sarwan Kirana Store,name
Grocery store,category
Mamai Road Sajuaa Sajuaa,address
062002 95398,phone
K.N. MEGA MART,name
Grocery store,category
Kailash Nagar,address
077628 03803,phone
ADITYA TRADERS,name
Grocery store,category
"At.sabji mandi, thana road",address
074288 08626,phone
Shivam Tel Mill,name
Grocery store,category
Bariyarpur,address
070793 76680,phone
Hira Lal Shop,name
General store,category
Hiralal,address
070911 81545,phone
Mithun Kirana Store,name
Grocery store,category
"Rajdhan Tola, Thana",address
099053 70041,phone
Fauzi Kirana Store,name
Grocery store,category
"Fauzi Kirana, Rampur Road",address
077648 73332,phone
Raj Kishore,name
Dairy store,category
Raj Kishor,address
099054 84212,phone
"Shree Enterprise, Sultanganj, Pepsi Distributor",name
Cold storage facility,category
"ward no 3, Ghat Rd, beside Dr. anjani ,balu",address
095349 37216,phone
SURAJ STORE MAHESHI,name
Cosmetics store,category
Chowk,address
082290 11608,phone
Janu Cold Drink,name
Grocery store,category
"6RPP+GC8, Sultanganj - Bhagalpur Rd",address
095349 18870,phone
Dindyal General Store,name
General store,category
"Near Gausiya Masjid Sultangang, Maker Road",address
062017 54281,phone
Bhavesh Kirana,name
Grocery store,category
Road,address
076544 82889,phone
Bestway Supermart,name
Indian grocery store,category
"Shahganj Gali, opp. Sudha Booth",address
092893 72003,phone
Mamta Devi,name
Grocery store,category
"Rampur More, Sultanganj - Deoghar Rd",address
084344 24258,phone
Happy Kirana And General Store,name
General store,category
8,address
098104 65485,phone
Ramlal Market Parbatta,name
Supermarket,category
Bajar Road,address
096616 40155,phone
Bittu General Store,name
General store,category
5,address
095762 15023,phone
Mohammad Chand Alam,name
Grocery store,category
"Bhagalpur A, Sultanganj Station Rd, near Gamin Bank",address
095078 54819,phone
Raj Tailors,name
Grocery store,category
"Main Road, Sultanganj - Deoghar Rd",address
075440 63268,phone
Roushan Kirana Store,name
General store,category
Gola Rd,address
095705 02946,phone
Alok General Store,name
General store,category
Sultanganj,address
062018 96330,phone
MaaRadha General Store,name
General store,category
MaaRadha General Store,address
085212 77792,phone
Himanshu Shop,name
General store,category
1,address
076676 27860,phone
SAI GENERAL STORE,name
General store,category
Chowk,address
076349 36376,phone
Pandit General Store,name
General store,category
Sultanganj,address
087976 04925,phone
JIO OK LIFE GENERAL STORE,name
General store,category
Islamnagar post Gangapur thana Sultanganj dist Bhagalpur Bihar pin 813213,address
092629 76893,phone
Sonam store,name
Hardware store,category
"6PWR+MQC, GK Rana Marg",address
082100 96988,phone
Dipak Store,name
Cosmetics store,category
Ghat Rd,address
072504 16048,phone
Vinita General Store,name
Store,category
Ghat Rd,address
062062 57461,phone
RAHUL GENERAL STORE,name
General store,category
AP Mandal Marg,address
073678 80763,phone
Gulashan,name
General store,category
Sultanganj,address
082712 78040,phone
Gulshan Shop,name
General store,category
Gangapur Rd,address
062018 97770,phone
Priyanshu Kumar,name
General store,category
Sultanganj,address
082922 36602,phone
SAMARJEET KUMAR,name
General store,category
Ghat Rd,address
075429 30825,phone
MD Zakir Shop,name
General store,category
MD Zakir Shop,address
062068 28131,phone
Sankar Kirana Store,name
General store,category
Sankar Kirana Store,address
082925 04110,phone
Modi Patanjali General Store,name
Pharmacy,category
4,address
093043 60050,phone
Reshami Kumari,name
General store,category
Rashmi Kumari Mirjapur,address
091554 59503,phone
Super Sonic,name
General store,category
Sultanganj,address
073678 74300,phone
Suriti Store,name
General store,category
Suriti Store,address
096312 31920,phone
Dilip Store,name
General store,category
Dilip Store,address
087098 08105,phone
Ravish General Store,name
General store,category
5QR2+34,address
080842 12822,phone
Angad raj shop,name
General store,category
sultanganj,address
073031 06395,phone
MR MAJNU,name
General store,category
Sultanganj,address
084342 13521,phone
Ramanand hardware,name
Hardware store,category
Sultanganj Block Rd,address
062051 56382,phone
Muskan general store,name
General store,category
Bypass Rd,address
072559 59630,phone
Navab General Store,name
General store,category
"Sultanganj Bhagalpur Dilgouri, Mor",address
091553 00827,phone
Sharma Dial And Kirana,name
General store,category
"Balu, Ghat Rd",address
095729 63548,phone
Amit Store Chaurasia,name
General store,category
4,address
096934 46702,phone
Jitesh General Store,name
General store,category
Sultanganj Station Rd,address
074618 57579,phone
Vilash Kumar Amok General Store,name
General store,category
"Balu, Ghat Rd",address
095341 85246,phone
Riddhi Siddhi General Store,name
General store,category
Riddhi Siddhi General Store,address
062027 17306,phone
Devraj Shop,name
General store,category
Devraj Shop,address
078708 16728,phone
New Baba,name
General store,category
Ghat Rd,address
095465 39298,phone
Raushan Kirana Store,name
General store,category
Sultanganj - Bhagalpur Rd,address
085215 05141,phone
Jitendra Kumar Singh,name
General store,category
Bhagalpur - Munger Rd,address
093340 17544,phone
Subodh Kirana Store,name
General store,category
Subodh Kirana Store,address
091421 16519,phone
Govind Sarkar,name
General store,category
"NH33, Dilgouri Sultanganj, More",address
080020 65120,phone
KESHAV GENERAL STORE,name
General store,category
Kalisthan,address
092632 07932,phone
Kaushal General Store,name
General store,category
"MIRJAPUR, 6PXV QPX, near KALI STHAN",address
099311 93763,phone
NITESH PAN BHANDAR,name
General store,category
Sultanganj Station Rd,address
099054 89076,phone
SHAURY GENERAL STORE,name
General store,category
"6PWQ+339, Sultanganj Station Rd",address
091232 88410,phone
Prince General Store,name
General store,category
"Shop No 01 Kolgama, Sultanganj - Bhagalpur Rd, near Bypass",address
062897 50383,phone
New Ghar Sansar Shop,name
Grocery store,category
"Sultanganj, Sultanganj - Bhagalpur Rd",address
097083 03074,phone
Sittu General Store,name
General store,category
"Shop No 01 Village Chafa, To, Tarapur Road",address
087897 44742,phone
Kajal Telecom Abjuganj,name
Electronics store,category
NH33,address
072778 00274,phone
Jabbar Electrical Works Sultanganj,name
Electronics store,category
"Kasimpur, near NN international School",address
098522 34694,phone
Payal Electronic,name
Electronics store,category
Payal Electronic Kali Asthan,address
094702 49327,phone
M.K Mobiles,name
Cell phone store,category
"Bazar, Chowk",address
099310 74483,phone
M.K ELECTRONICS,name
Electronics store,category
"6PVQ+G53, Sultanganj Station Rd",address
078709 19292,phone
GAURAV ELECTRONIC,name
Electronics store,category
STATION RD,address
082716 22231,phone
Sharma Electronics,name
Electronics repair shop,category
Sultan,address
097084 72314,phone
Mobile Zone,name
Cell phone store,category
6PWR+P59,address
095343 00531,phone
AK Online Center Sultanganj,name
Computer accessories store,category
"murarka, College Rd",address
091420 49883,phone
Ganesh Electronics,name
Electronics store,category
Bypass Rd,address
089862 61705,phone
Ajay Kr Store,name
Electronics store,category
"Sultanganj Road Sultanganj, Road",address
082947 58152,phone
Criptocryuncy,name
Computer store,category
2,address
099345 63271,phone
JAI MATA DI ONLINE CENTER,name
Internet cafe,category
"Sultanganj Station Rd, in front of Government Bus Stand",address
095070 56961,phone
VIVEK ELECTRONIC CENTRE,name
Electronics store,category
Pholwariya School,address
062091 91254,phone
P K ELECTRONICS,name
Electronics repair shop,category
"Bypass Rd, 6PVQ, CP3, Sultanganj Station Rd",address
087096 37847,phone
Sanjeev Electronick,name
Electronics store,category
Sultanganj Station Rd,address
079034 96829,phone
Manohar Kumar,name
Electronics store,category
Sultanganj - Bhagalpur Rd,address
085889 69235,phone
SHUBHAM ELECTRIC,name
Electronics repair shop,category
"Balughat Road Sultanganj, Sultanganj - Bhagalpur Rd",address
087099 02900,phone
M K Printer,name
Computer store,category
Mirhatti Rd,address
099820 27739,phone
OM 4k Video,name
Computer store,category
"OM 4K VIDEO, Sultanganj - Bhagalpur Rd",address
099737 25194,phone
Jan Aushadhi Store,name
Pharmacy,category
"Bypass Rd, opposite Savita TALKIES",address
082526 23744,phone
VIKASH RANJAN MEDICAL,name
Pharmacy,category
"NH33, College Rd",address
076544 82533,phone
prem medical,name
Pharmacy,category
"6PPX+Q63, Sultanganj-Shakund Road",address
094719 21617,phone
Suman Medical Hall,name
Hospital,category
"6PWP+M37, Mahavir Asthan Rd",address
098524 48086,phone
Sanjay Medical Hall,name
Pharmacy,category
"Ward No 16, Purani Durga Stathan",address
099054 41953,phone
Priya Medico Agency,name
Pharmacy,category
"Bathing, Ghat Rd",address
093046 08118,phone
Ashwani Pihu health care,name
Child health care centre,category
"Kalisthan (murarka, College Rd",address
062040 62769,phone
ABRAR CLINIC,name
Pharmacy,category
Sultanganj,address
090971 68856,phone
TRUE LIFE CARE,name
Hospital,category
Krishna Garh,address
062066 35255,phone
Jayant Fertilizer Seed Bhandar,name
Pharmacy,category
Sultanganj,address
075430 30965,phone
Nivi medico,name
Medical supply store,category
Abjuganj rod,address
091994 44706,phone
Ramanad Shop,name
Medical clinic,category
Ramanad Shop,address
076338 22595,phone
NIRMALA MEDICOSE,name
Pharmacy,category
Sultanganj Thana,address
096316 41252,phone
विकास रंजन मेडिकल हॉल,name
Pharmacy,category
6PWV+MR8,address
076544 82533,phone
Princy Raj Pharma,name
Medical clinic,category
"Princy Raj Pharma, Abjuganj",address
075202 34738,phone
Furnishing Collection,name
Home goods store,category
DN Singh Rd,address
075410 10829,phone
Akash Furniture,name
Furniture store,category
"Pansalla, Chowk",address
088772 90086,phone
HEENA FURNITURE SUIYA,name
Furniture store,category
"RMP5+R37 Suiya Bazar, Sultanganj - Deoghar Rd",address
075497 24565,phone
Zuari & Zuari,name
Furniture store,category
"Abhishek Plaza, Patal Babu Rd",address
086513 07373,phone
Mustafa Furniture,name
Furniture store,category
"Doon Public School, Road",address
094304 57078,phone
Prakash furniture,name
Furniture store,category
83,address
097094 41584,phone
K.S Medical Hall,name
Pharmacy,category
"3MV7+JHF, Sultanganj - Deoghar Rd, opp. Kumkum Electric Shop",address
085212 30404,phone
Atmaram Medicals,name
Pharmacy,category
MP Dwivedi Rd,address
072948 15357,phone
Aastha Medical,name
Pharmacy,category
NH 80 Asanandpur Chowk Opposite Muslim Minority Degree College,address
